"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","type","ProblemDetailDto","URI type","{\n    this.type = type;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getType","URI","","{\n    return type;\n  }","","@Valid @Schema(name = ""type"", accessMode = Schema.AccessMode.READ_ONLY, example = ""http://localhost:9966/petclinic/api/owner"", description = ""Full URL that originated the error response."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""type"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setType","void","URI type","{\n    this.type = type;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","title","ProblemDetailDto","String title","{\n    this.title = title;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getTitle","String","","{\n    return title;\n  }","","@Schema(name = ""title"", accessMode = Schema.AccessMode.READ_ONLY, example = ""NoResourceFoundException"", description = ""The short error title."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""title"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setTitle","void","String title","{\n    this.title = title;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","status","ProblemDetailDto","Integer status","{\n    this.status = status;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getStatus","Integer","","{\n    return status;\n  }","","@Min(400) @Max(600) @Schema(name = ""status"", accessMode = Schema.AccessMode.READ_ONLY, example = ""500"", description = ""HTTP status code"", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""status"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setStatus","void","Integer status","{\n    this.status = status;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","detail","ProblemDetailDto","String detail","{\n    this.detail = detail;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getDetail","String","","{\n    return detail;\n  }","","@Schema(name = ""detail"", accessMode = Schema.AccessMode.READ_ONLY, example = ""No static resource api/owner."", description = ""The long error message."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""detail"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setDetail","void","String detail","{\n    this.detail = detail;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","timestamp","ProblemDetailDto","OffsetDateTime timestamp","{\n    this.timestamp = timestamp;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getTimestamp","OffsetDateTime","","{\n    return timestamp;\n  }","","@Valid @Schema(name = ""timestamp"", accessMode = Schema.AccessMode.READ_ONLY, example = ""2024-11-23T13:59:21.382040700Z"", description = ""The time the error occurred."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""timestamp"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setTimestamp","void","OffsetDateTime timestamp","{\n    this.timestamp = timestamp;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","schemaValidationErrors","ProblemDetailDto","List<ValidationMessageDto> schemaValidationErrors","{\n    this.schemaValidationErrors = schemaValidationErrors;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","addSchemaValidationErrorsItem","ProblemDetailDto","ValidationMessageDto schemaValidationErrorsItem","{\n    if (this.schemaValidationErrors == null) {\n      this.schemaValidationErrors = new ArrayList<>();\n    }\n    this.schemaValidationErrors.add(schemaValidationErrorsItem);\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","getSchemaValidationErrors","List<ValidationMessageDto>","","{\n    return schemaValidationErrors;\n  }","","@NotNull @Valid @Schema(name = ""schemaValidationErrors"", description = ""Validation errors against the OpenAPI schema."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""schemaValidationErrors"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","setSchemaValidationErrors","void","List<ValidationMessageDto> schemaValidationErrors","{\n    this.schemaValidationErrors = schemaValidationErrors;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","equals","boolean","Object o","{\n    if (this == o) {\n      return true;\n    }\n    if (o == null || getClass() != o.getClass()) {\n      return false;\n    }\n    ProblemDetailDto problemDetail = (ProblemDetailDto) o;\n    return Objects.equals(this.type, problemDetail.type) &&\n        Objects.equals(this.title, problemDetail.title) &&\n        Objects.equals(this.status, problemDetail.status) &&\n        Objects.equals(this.detail, problemDetail.detail) &&\n        Objects.equals(this.timestamp, problemDetail.timestamp) &&\n        Objects.equals(this.schemaValidationErrors, problemDetail.schemaValidationErrors);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","hashCode","int","","{\n    return Objects.hash(type, title, status, detail, timestamp, schemaValidationErrors);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","toString","String","","{\n    StringBuilder sb = new StringBuilder();\n    sb.append(""class ProblemDetailDto {\n"");\n    sb.append(""    type: "").append(toIndentedString(type)).append(""\n"");\n    sb.append(""    title: "").append(toIndentedString(title)).append(""\n"");\n    sb.append(""    status: "").append(toIndentedString(status)).append(""\n"");\n    sb.append(""    detail: "").append(toIndentedString(detail)).append(""\n"");\n    sb.append(""    timestamp: "").append(toIndentedString(timestamp)).append(""\n"");\n    sb.append(""    schemaValidationErrors: "").append(toIndentedString(schemaValidationErrors)).append(""\n"");\n    sb.append(""}"");\n    return sb.toString();\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ProblemDetailDto.java","","ProblemDetailDto","toIndentedString","String","Object o","{\n    if (o == null) {\n      return ""null"";\n    }\n    return o.toString().replace(""\n"", ""\n    "");\n  }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","name","RoleDto","String name","{\n    this.name = name;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","getName","String","","{\n    return name;\n  }","","@NotNull @Size(min = 1, max = 80) @Schema(name = ""name"", example = ""admin"", description = ""The role's name"", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""name"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","setName","void","String name","{\n    this.name = name;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","equals","boolean","Object o","{\n    if (this == o) {\n      return true;\n    }\n    if (o == null || getClass() != o.getClass()) {\n      return false;\n    }\n    RoleDto role = (RoleDto) o;\n    return Objects.equals(this.name, role.name);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","hashCode","int","","{\n    return Objects.hash(name);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","toString","String","","{\n    StringBuilder sb = new StringBuilder();\n    sb.append(""class RoleDto {\n"");\n    sb.append(""    name: "").append(toIndentedString(name)).append(""\n"");\n    sb.append(""}"");\n    return sb.toString();\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\RoleDto.java","","RoleDto","toIndentedString","String","Object o","{\n    if (o == null) {\n      return ""null"";\n    }\n    return o.toString().replace(""\n"", ""\n    "");\n  }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","id","SpecialtyDto","Integer id","{\n    this.id = id;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","getId","Integer","","{\n    return id;\n  }","","@Min(0) @Schema(name = ""id"", accessMode = Schema.AccessMode.READ_ONLY, example = ""1"", description = ""The ID of the specialty."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""id"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","setId","void","Integer id","{\n    this.id = id;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","name","SpecialtyDto","String name","{\n    this.name = name;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","getName","String","","{\n    return name;\n  }","","@NotNull @Size(min = 1, max = 80) @Schema(name = ""name"", example = ""radiology"", description = ""The name of the specialty."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""name"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","setName","void","String name","{\n    this.name = name;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","equals","boolean","Object o","{\n    if (this == o) {\n      return true;\n    }\n    if (o == null || getClass() != o.getClass()) {\n      return false;\n    }\n    SpecialtyDto specialty = (SpecialtyDto) o;\n    return Objects.equals(this.id, specialty.id) &&\n        Objects.equals(this.name, specialty.name);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","hashCode","int","","{\n    return Objects.hash(id, name);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","toString","String","","{\n    StringBuilder sb = new StringBuilder();\n    sb.append(""class SpecialtyDto {\n"");\n    sb.append(""    id: "").append(toIndentedString(id)).append(""\n"");\n    sb.append(""    name: "").append(toIndentedString(name)).append(""\n"");\n    sb.append(""}"");\n    return sb.toString();\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\SpecialtyDto.java","","SpecialtyDto","toIndentedString","String","Object o","{\n    if (o == null) {\n      return ""null"";\n    }\n    return o.toString().replace(""\n"", ""\n    "");\n  }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","username","UserDto","String username","{\n    this.username = username;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","getUsername","String","","{\n    return username;\n  }","","@NotNull @Size(min = 1, max = 80) @Schema(name = ""username"", example = ""john.doe"", description = ""The username"", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""username"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","setUsername","void","String username","{\n    this.username = username;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","password","UserDto","String password","{\n    this.password = password;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","getPassword","String","","{\n    return password;\n  }","","@Size(min = 1, max = 80) @Schema(name = ""password"", example = ""1234abc"", description = ""The password"", requiredMode = Schema.RequiredMode.NOT_REQUIRED) @JsonProperty(""password"") public @Nullable",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","setPassword","void","String password","{\n    this.password = password;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","enabled","UserDto","Boolean enabled","{\n    this.enabled = enabled;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","getEnabled","Boolean","","{\n    return enabled;\n  }","","@Schema(name = ""enabled"", example = ""true"", description = ""Indicates if the user is enabled"", requiredMode = Schema.RequiredMode.NOT_REQUIRED) @JsonProperty(""enabled"") public @Nullable",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","setEnabled","void","Boolean enabled","{\n    this.enabled = enabled;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","roles","UserDto","List<@Valid RoleDto> roles","{\n    this.roles = roles;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","addRolesItem","UserDto","RoleDto rolesItem","{\n    if (this.roles == null) {\n      this.roles = new ArrayList<>();\n    }\n    this.roles.add(rolesItem);\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","getRoles","List<@Valid RoleDto>","","{\n    return roles;\n  }","","@Valid @Schema(name = ""roles"", description = ""The roles of an user"", requiredMode = Schema.RequiredMode.NOT_REQUIRED) @JsonProperty(""roles"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","setRoles","void","List<@Valid RoleDto> roles","{\n    this.roles = roles;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","equals","boolean","Object o","{\n    if (this == o) {\n      return true;\n    }\n    if (o == null || getClass() != o.getClass()) {\n      return false;\n    }\n    UserDto user = (UserDto) o;\n    return Objects.equals(this.username, user.username) &&\n        Objects.equals(this.password, user.password) &&\n        Objects.equals(this.enabled, user.enabled) &&\n        Objects.equals(this.roles, user.roles);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","hashCode","int","","{\n    return Objects.hash(username, password, enabled, roles);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","toString","String","","{\n    StringBuilder sb = new StringBuilder();\n    sb.append(""class UserDto {\n"");\n    sb.append(""    username: "").append(toIndentedString(username)).append(""\n"");\n    sb.append(""    password: "").append(toIndentedString(password)).append(""\n"");\n    sb.append(""    enabled: "").append(toIndentedString(enabled)).append(""\n"");\n    sb.append(""    roles: "").append(toIndentedString(roles)).append(""\n"");\n    sb.append(""}"");\n    return sb.toString();\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\UserDto.java","","UserDto","toIndentedString","String","Object o","{\n    if (o == null) {\n      return ""null"";\n    }\n    return o.toString().replace(""\n"", ""\n    "");\n  }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","message","ValidationMessageDto","String message","{\n    this.message = message;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","getMessage","String","","{\n    return message;\n  }","","@Schema(name = ""message"", accessMode = Schema.AccessMode.READ_ONLY, example = ""[Path '/lastName'] Instance type (null) does not match any allowed primitive type (allowed: ['string'])"", description = ""The validation message."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""message"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","setMessage","void","String message","{\n    this.message = message;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","putAdditionalProperty","ValidationMessageDto","String key, Object value","{\n        if (this.additionalProperties == null) {\n            this.additionalProperties = new HashMap<String, Object>();\n        }\n        this.additionalProperties.put(key, value);\n        return this;\n    }","","@JsonAnySetter public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","getAdditionalProperties","Map<String, Object>","","{\n        return additionalProperties;\n    }","","@JsonAnyGetter public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","getAdditionalProperty","Object","String key","{\n        if (this.additionalProperties == null) {\n            return null;\n        }\n        return this.additionalProperties.get(key);\n    }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","equals","boolean","Object o","{\n    if (this == o) {\n      return true;\n    }\n    if (o == null || getClass() != o.getClass()) {\n      return false;\n    }\n    ValidationMessageDto validationMessage = (ValidationMessageDto) o;\n    return Objects.equals(this.message, validationMessage.message) &&\n    Objects.equals(this.additionalProperties, validationMessage.additionalProperties);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","hashCode","int","","{\n    return Objects.hash(message, additionalProperties);\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","toString","String","","{\n    StringBuilder sb = new StringBuilder();\n    sb.append(""class ValidationMessageDto {\n"");\n    sb.append(""    message: "").append(toIndentedString(message)).append(""\n"");\n    \n    sb.append(""    additionalProperties: "").append(toIndentedString(additionalProperties)).append(""\n"");\n    sb.append(""}"");\n    return sb.toString();\n  }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\ValidationMessageDto.java","","ValidationMessageDto","toIndentedString","String","Object o","{\n    if (o == null) {\n      return ""null"";\n    }\n    return o.toString().replace(""\n"", ""\n    "");\n  }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","firstName","VetDto","String firstName","{\n    this.firstName = firstName;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","getFirstName","String","","{\n    return firstName;\n  }","","@NotNull @Pattern(regexp = ""^[\\p{L}]+([ '-][\\p{L}]+){0,2}$"") @Size(min = 1, max = 30) @Schema(name = ""firstName"", example = ""James"", description = ""The first name of the vet."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""firstName"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","setFirstName","void","String firstName","{\n    this.firstName = firstName;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","lastName","VetDto","String lastName","{\n    this.lastName = lastName;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","getLastName","String","","{\n    return lastName;\n  }","","@NotNull @Pattern(regexp = ""^[\\p{L}]+([ '-][\\p{L}]+){0,2}\\.?$"") @Size(min = 1, max = 30) @Schema(name = ""lastName"", example = ""Carter"", description = ""The last name of the vet."", requiredMode = Schema.RequiredMode.REQUIRED) @JsonProperty(""lastName"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","setLastName","void","String lastName","{\n    this.lastName = lastName;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","specialties","VetDto","List<@Valid SpecialtyDto> specialties","{\n    this.specialties = specialties;\n    return this;\n  }","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\openapi\src\main\java\org\springframework\samples\petclinic\rest\dto\VetDto.java","","VetDto","addSpecialtiesItem","VetDto","SpecialtyDto specialtiesItem","{\n    if (this.specialties == null) {\n      this.specialties = new ArrayList<>();\n    }\n    this.specialties.add(specialtiesItem);\n    return this;\n  }","","public",""
