FilePath,Package,Class,Method Name,Return Type,Parameters,Function Body,Throws,Modifiers,Generics
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuAddBook,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/addbook/add_book.fxml""), ""Add New Book"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuAddMember,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/addmember/member_add.fxml""), ""Add New Member"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuViewBook,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/listbook/book_list.fxml""), ""Book List"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleAboutMenu,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/about/about.fxml""), ""About Me"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuSettings,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/settings/settings.fxml""), ""Settings"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuViewMemberList,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/listmember/member_list.fxml""), ""Member List"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleIssuedList,void,ActionEvent event,"{
        Object controller = LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/issuedlist/issued_list.fxml""), ""Issued Book List"", null);
        if (controller != null) {
            IssuedListController cont = (IssuedListController) controller;
            cont.setBookReturnCallback(this);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuFullScreen,void,ActionEvent event,"{
        Stage stage = getStage();
        stage.setFullScreen(!stage.isFullScreen());
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,initDrawer,void,,"{
        try {
            FXMLLoader loader = new FXMLLoader(getClass().getResource(""/library/assistant/ui/main/toolbar/toolbar.fxml""));
            VBox toolbar = loader.load();
            drawer.setSidePane(toolbar);
            ToolbarController controller = loader.getController();
            controller.setBookReturnCallback(this);
        } catch (IOException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
        HamburgerSlideCloseTransition task = new HamburgerSlideCloseTransition(hamburger);
        task.setRate(-1);
        hamburger.addEventHandler(MouseEvent.MOUSE_CLICKED, (Event event) -> {
            drawer.toggle();
        });
        drawer.setOnDrawerOpening((event) -> {
            task.setRate(task.getRate() * -1);
            task.play();
            drawer.toFront();
        });
        drawer.setOnDrawerClosed((event) -> {
            drawer.toBack();
            task.setRate(task.getRate() * -1);
            task.play();
        });
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,clearEntries,void,,"{
        memberNameHolder.setText("""");
        memberEmailHolder.setText("""");
        memberContactHolder.setText("""");

        bookNameHolder.setText("""");
        bookAuthorHolder.setText("""");
        bookPublisherHolder.setText("""");

        issueDateHolder.setText("""");
        numberDaysHolder.setText("""");
        fineInfoHolder.setText("""");

        disableEnableControls(false);
        submissionDataContainer.setOpacity(0);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,disableEnableControls,void,Boolean enableFlag,"{
        if (enableFlag) {
            renewButton.setDisable(false);
            submissionButton.setDisable(false);
        } else {
            renewButton.setDisable(true);
            submissionButton.setDisable(true);
        }
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,clearIssueEntries,void,,"{
        bookIDInput.clear();
        memberIDInput.clear();
        bookName.setText("""");
        bookAuthor.setText("""");
        bookStatus.setText("""");
        memberMobile.setText("""");
        memberName.setText("""");
        enableDisableGraph(true);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,initGraphs,void,,"{
        bookChart = new PieChart(databaseHandler.getBookGraphStatistics());
        memberChart = new PieChart(databaseHandler.getMemberGraphStatistics());
        bookInfoContainer.getChildren().add(bookChart);
        memberInfoContainer.getChildren().add(memberChart);

        bookIssueTab.setOnSelectionChanged((Event event) -> {
            clearIssueEntries();
            if (bookIssueTab.isSelected()) {
                refreshGraphs();
            }
        });
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,refreshGraphs,void,,"{
        bookChart.setData(databaseHandler.getBookGraphStatistics());
        memberChart.setData(databaseHandler.getMemberGraphStatistics());
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,enableDisableGraph,void,Boolean status,"{
        if (status) {
            bookChart.setOpacity(1);
            memberChart.setOpacity(1);
        } else {
            bookChart.setOpacity(0);
            memberChart.setOpacity(0);
        }
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,checkForIssueValidity,boolean,,"{
        bookIDInput.fireEvent(new ActionEvent());
        memberIDInput.fireEvent(new ActionEvent());
        return bookIDInput.getText().isEmpty() || memberIDInput.getText().isEmpty()
                || memberName.getText().isEmpty() || bookName.getText().isEmpty()
                || bookName.getText().equals(NO_SUCH_BOOK_AVAILABLE) || memberName.getText().equals(NO_SUCH_MEMBER_AVAILABLE);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadBookReturn,void,String bookID,"{
        this.bookID.setText(bookID);
        mainTabPane.getSelectionModel().select(renewTab);
        loadBookInfo2(null);
        getStage().toFront();
        if (drawer.isOpened()) {
            drawer.close();
        }
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleIssueButtonKeyPress,void,KeyEvent event,"{
        if (event.getCode() == KeyCode.ENTER) {
            loadIssueOperation(null);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,initComponents,void,,"{
        mainTabPane.tabMinWidthProperty().bind(rootAnchorPane.widthProperty().divide(mainTabPane.getTabs().size()).subtract(15));
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuOverdueNotification,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/notifoverdue/overdue_notification.fxml""), ""Notify Users"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,setBookReturnCallback,void,BookReturnCallback callback,"{
        this.callback = callback;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,initialize,void,"URL url, ResourceBundle rb","{
        // TODO
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadAddMember,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/addmember/member_add.fxml""), ""Add New Member"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadAddBook,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/addbook/add_book.fxml""), ""Add New Book"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadMemberTable,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/listmember/member_list.fxml""), ""Member List"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadBookTable,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/listbook/book_list.fxml""), ""Book List"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadSettings,void,ActionEvent event,"{
        LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/settings/settings.fxml""), ""Settings"", null);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\toolbar\ToolbarController.java,,ToolbarController,loadIssuedBookList,void,ActionEvent event,"{
        Object controller = LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/issuedlist/issued_list.fxml""), ""Issued Book List"", null);
        if (controller != null) {
            IssuedListController cont = (IssuedListController) controller;
            cont.setBookReturnCallback(callback);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getNotify,Boolean,,"{
        return notify.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getMemberID,String,,"{
        return memberID.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getMemberName,String,,"{
        return memberName.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getMemberEmail,String,,"{
        return memberEmail.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getBookName,String,,"{
        return bookName.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getDayCount,Integer,,"{
        return dayCount.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getFineAmount,String,,"{
        return String.format(""$ %.2f"", fineAmount.get());
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,setNotify,void,Boolean val,"{
        notify.set(val);
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\NotificationItem.java,,NotificationItem,getIssueDate,String,,"{
        return issueDate.get();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,OverdueNotificationController,initialize,void,"URL url, ResourceBundle rb","{
        checkForMailServerConfig();
        initialize();
        loadData();
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,OverdueNotificationController,initialize,void,,"{
        colNotify.setCellValueFactory(new NotificationControlCellValueFactory());
        colMemID.setCellValueFactory(new PropertyValueFactory<>(""memberID""));
        colMemberName.setCellValueFactory(new PropertyValueFactory<>(""memberName""));
        colEmail.setCellValueFactory(new PropertyValueFactory<>(""memberEmail""));
        colBookName.setCellValueFactory(new PropertyValueFactory<>(""bookName""));
        colDays.setCellValueFactory(new PropertyValueFactory<>(""dayCount""));
        colFineAmount.setCellValueFactory(new PropertyValueFactory<>(""fineAmount""));
        tableview.setItems(list);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,OverdueNotificationController,loadData,void,,"{
        list.clear();

        Preferences pref = Preferences.getPreferences();
        Long overdueBegin = System.currentTimeMillis() - TimeUnit.DAYS.toMillis(pref.getnDaysWithoutFine());

        DatabaseHandler handler = DatabaseHandler.getInstance();
        String qu = ""SELECT ISSUE.bookID, ISSUE.memberID, ISSUE.issueTime, MEMBER.name, MEMBER.id, MEMBER.email, BOOK.title FROM ISSUE\n""
                + ""LEFT OUTER JOIN MEMBER\n""
                + ""ON MEMBER.id = ISSUE.memberID\n""
                + ""LEFT OUTER JOIN BOOK\n""
                + ""ON BOOK.id = ISSUE.bookID\n""
                + ""WHERE ISSUE.issueTime < ?"";
        try {
            PreparedStatement statement = handler.getConnection().prepareStatement(qu);
            statement.setTimestamp(1, new Timestamp(overdueBegin));
            ResultSet rs = statement.executeQuery();
            int counter = 0;
            while (rs.next()) {
                counter += 1;
                String memberName = rs.getString(""name"");
                String memberID = rs.getString(""id"");
                String email = rs.getString(""email"");
                String bookID = rs.getString(""bookID"");
                String bookTitle = rs.getString(""title"");
                Timestamp issueTime = rs.getTimestamp(""issueTime"");
                System.out.println(""Issued on "" + issueTime);
                Integer days = Math.toIntExact(TimeUnit.MILLISECONDS.toDays(System.currentTimeMillis() - issueTime.getTime())) + 1;
                Float fine = LibraryAssistantUtil.getFineAmount(days);

                NotificationItem item = new NotificationItem(true, memberID, memberName, email, bookTitle, LibraryAssistantUtil.getDateString(issueTime), days, fine);
                list.add(item);
            }
        } catch (SQLException ex) {
            ex.printStackTrace();
        }
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,OverdueNotificationController,handleSendNotificationAction,void,ActionEvent event,"{
        List<NotificationItem> selectedItems = list.stream().filter(item -> item.getNotify()).collect(Collectors.toList());
        if (selectedItems.isEmpty()) {
            AlertMaker.showErrorMessage(""Nothing Selected"", ""Nothing selected to notify"");
            return;
        }
        Object controller = LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/notifoverdue/emailsender/email_sender.fxml""), ""Notify Overdue"", null);
        if (controller != null) {
            EmailSenderController cont = (EmailSenderController) controller;
            cont.setNotifRequestData(selectedItems);
            cont.start();
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,OverdueNotificationController,checkForMailServerConfig,void,,"{
        JFXButton button = new JFXButton(""Okay"");
        button.setOnAction((ActionEvent event) -> {
            ((Stage) rootPane.getScene().getWindow()).close();
        });
        MailServerInfo mailServerInfo = DataHelper.loadMailServerInfo();
        System.out.println(mailServerInfo);
        if (mailServerInfo == null || !mailServerInfo.validate()) {
            System.out.println(""Mail server not configured"");
            AlertMaker.showMaterialDialog(rootPane, contentPane, ImmutableList.of(button), ""Mail server is not configured"", ""Please configure mail server first.\nIt is available under Settings"");
        }
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationController.java,,NotificationControlCellValueFactory,call,ObservableValue<JFXCheckBox>,"TableColumn.CellDataFeatures<NotificationItem, JFXCheckBox> param","{
            NotificationItem item = param.getValue();
            JFXCheckBox checkBox = new JFXCheckBox();
            checkBox.selectedProperty().setValue(item.getNotify());
            checkBox.selectedProperty().addListener((ov, old_val, new_val) -> {
                item.setNotify(new_val);
            });
            return new SimpleObjectProperty<>(checkBox);
        }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationLoader.java,,OverdueNotificationLoader,start,void,Stage stage,"{
        Parent root = FXMLLoader.load(getClass().getResource(""overdue_notification.fxml""));

        Scene scene = new Scene(root);

        stage.setScene(scene);
        stage.show();
    }",throws Exception,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\OverdueNotificationLoader.java,,OverdueNotificationLoader,main,void,String[] args,"{
        launch(args);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderController,initialize,void,"URL url, ResourceBundle rb","{
        try {
            Scanner scanner = new Scanner(getClass().getResourceAsStream(LibraryAssistantUtil.MAIL_CONTENT_LOC));
            while (scanner.hasNext()) {
                emailText.append(scanner.nextLine()).append(""\n"");
            }
            System.out.println(emailText);
        } catch (Exception ex) {
            Logger.getLogger(EmailSenderController.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderController,setNotifRequestData,void,List<NotificationItem> list,"{
        this.list = list;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderController,getStage,Stage,,"{
        return (Stage) progressBar.getScene().getWindow();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderController,start,void,,"{
        if (emailText == null || emailText.toString().isEmpty()) {
            AlertMaker.showErrorMessage(""Failed"", ""Failed to parse email format"");
            getStage().close();
        }
        new EmailSenderHelper().start();
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderHelper,run,void,,"{
            final int size = list.size();
            int count = 0;

            Iterator iterator = list.iterator();
            while (iterator.hasNext() && flag.get()) {
                count++;
                NotificationItem item = (NotificationItem) iterator.next();
                String reportDate = LibraryAssistantUtil.getDateString(new Date());
                String bookName = item.getBookName();
                String issueDate = item.getIssueDate();
                Integer daysUsed = item.getDayCount();
                String finePerDay = String.valueOf(Preferences.getPreferences().getFinePerDay());
                String amount = item.getFineAmount();
                String emailContent = String.format(emailText.toString(), reportDate, bookName, issueDate, daysUsed, finePerDay, amount);
                EmailUtil.sendMail(mailServerInfo, item.getMemberEmail(), emailContent, ""Library Assistant Overdue Notification"", this);
                flag.set(false);
                updateUI(size, count);
            }
            Platform.runLater(() -> {
                text.setText(""Process Completed!"");
                progressBar.setProgress(1);
            });
        }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderHelper,taskCompleted,Object,Object val,"{
            flag.set(true);
            return null;
        }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\notifoverdue\emailsender\EmailSenderController.java,,EmailSenderHelper,updateUI,void,"int size, int count","{
            Platform.runLater(() -> {
                text.setText(String.format(""Notifying %d/%d"", count, size));
                progressBar.setProgress((double) count / (double) size);
            });
        }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,getnDaysWithoutFine,int,,"{
        return nDaysWithoutFine;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,setnDaysWithoutFine,void,int nDaysWithoutFine,"{
        this.nDaysWithoutFine = nDaysWithoutFine;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,getFinePerDay,float,,"{
        return finePerDay;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,setFinePerDay,void,float finePerDay,"{
        this.finePerDay = finePerDay;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,getUsername,String,,"{
        return username;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,setUsername,void,String username,"{
        this.username = username;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,getPassword,String,,"{
        return password;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,setPassword,void,String password,"{
        if (password.length() < 16) {
            this.password = DigestUtils.shaHex(password);
        }else
            this.password = password;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,initConfig,void,,"{
        Writer writer = null;
        try {
            Preferences preference = new Preferences();
            Gson gson = new Gson();
            writer = new FileWriter(CONFIG_FILE);
            gson.toJson(preference, writer);
        } catch (IOException ex) {
            Logger.getLogger(Preferences.class.getName()).log(Level.SEVERE, null, ex);
        } finally {
            try {
                writer.close();
            } catch (IOException ex) {
                Logger.getLogger(Preferences.class.getName()).log(Level.SEVERE, null, ex);
            }
        }
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,getPreferences,Preferences,,"{
        Gson gson = new Gson();
        Preferences preferences = new Preferences();
        try {
            preferences = gson.fromJson(new FileReader(CONFIG_FILE), Preferences.class);
        } catch (FileNotFoundException ex) {
            Logger.getLogger(Preferences.class.getName()).info(""Config file is missing. Creating new one with default config"");
            initConfig();
        }
        return preferences;
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\Preferences.java,,Preferences,writePreferenceToFile,void,Preferences preference,"{
        Writer writer = null;
        try {
            Gson gson = new Gson();
            writer = new FileWriter(CONFIG_FILE);
            gson.toJson(preference, writer);

            AlertMaker.showSimpleAlert(""Success"", ""Settings updated"");
        } catch (IOException ex) {
            Logger.getLogger(Preferences.class.getName()).log(Level.SEVERE, null, ex);
            AlertMaker.showErrorMessage(ex, ""Failed"", ""Cant save configuration file"");
        } finally {
            try {
                writer.close();
            } catch (IOException ex) {
                Logger.getLogger(Preferences.class.getName()).log(Level.SEVERE, null, ex);
            }
        }
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,initialize,void,"URL url, ResourceBundle rb","{
        initDefaultValues();
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,handleSaveButtonAction,void,ActionEvent event,"{
        int ndays = Integer.parseInt(nDaysWithoutFine.getText());
        float fine = Float.parseFloat(finePerDay.getText());
        String uname = username.getText();
        String pass = password.getText();

        Preferences preferences = Preferences.getPreferences();
        preferences.setnDaysWithoutFine(ndays);
        preferences.setFinePerDay(fine);
        preferences.setUsername(uname);
        preferences.setPassword(pass);

        Preferences.writePreferenceToFile(preferences);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,getStage,Stage,,"{
        return ((Stage) nDaysWithoutFine.getScene().getWindow());
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,initDefaultValues,void,,"{
        Preferences preferences = Preferences.getPreferences();
        nDaysWithoutFine.setText(String.valueOf(preferences.getnDaysWithoutFine()));
        finePerDay.setText(String.valueOf(preferences.getFinePerDay()));
        username.setText(String.valueOf(preferences.getUsername()));
        String passHash = String.valueOf(preferences.getPassword());
        password.setText(passHash.substring(0, Math.min(passHash.length(), 10)));
        loadMailServerConfigurations();
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,handleTestMailAction,void,ActionEvent event,"{
        MailServerInfo mailServerInfo = readMailSererInfo();
        if (mailServerInfo != null) {
            TestMailController controller = (TestMailController) LibraryAssistantUtil.loadWindow(getClass().getResource(""/library/assistant/ui/mail/test_mail.fxml""), ""Test Email"", null);
            controller.setMailServerInfo(mailServerInfo);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,saveMailServerConfuration,void,ActionEvent event,"{
        MailServerInfo mailServerInfo = readMailSererInfo();
        if (mailServerInfo != null) {
            if (DataHelper.updateMailServerInfo(mailServerInfo)) {
                AlertMaker.showSimpleAlert(""Success"", ""Saved successfully!"");
            } else {
                AlertMaker.showErrorMessage(""Failed"", ""Something went wrong!"");
            }
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,readMailSererInfo,MailServerInfo,,"{
        try {
            MailServerInfo mailServerInfo
                    = new MailServerInfo(serverName.getText(), Integer.parseInt(smtpPort.getText()), emailAddress.getText(), emailPassword.getText(), sslCheckbox.isSelected());
            if (!mailServerInfo.validate() || !LibraryAssistantUtil.validateEmailAddress(emailAddress.getText())) {
                throw new InvalidParameterException();
            }
            return mailServerInfo;
        } catch (Exception exp) {
            AlertMaker.showErrorMessage(""Invalid Entries Found"", ""Correct input and try again"");
            LOGGER.log(Level.WARN, exp);
        }
        return null;
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\settings\SettingsController.java,,SettingsController,loadMailServerConfigurations,void,,"{
        MailServerInfo mailServerInfo = DataHelper.loadMailServerInfo();
        if (mailServerInfo != null) {
            LOGGER.log(Level.INFO, ""Mail server info loaded from DB"");
            serverName.setText(mailServerInfo.getMailServer());
            smtpPort.setText(String.valueOf(mailServerInfo.getPort()));
            emailAddress.setText(mailServerInfo.getEmailID());
            emailPassword.setText(mailServerInfo.getPassword());
            sslCheckbox.setSelected(mailServerInfo.getSslEnabled());
        }
    }",,private,
